ID,Date_Time,AC_Status,Window_Status,CLast_Time,CLast_Time_T,WLast_Time,WLast_Time_T,Indoor_Temp,Indoor_RH,Outdoor_Temp,Outdoor_RH,Rain,Cloud,Windspeed,Month,Hour,Room_ID,Study_ID,City,Next_Indoor_Temp,Next_Indoor_RH,Next_Outdoor_Temp,Next_Outdoor_RH,Differ_Outdoor_Temp,Differ_Indoor_Temp,Target_Temp
1,2019-03-05 00:00:00,0,0.0,0,0,0.0,0.0,25.12,70.84,26,84,4,14,130,3,0,0,6,0,25.09,71.22,26.0,84.0,0.0,-0.03,0.0
2,2019-03-05 01:00:00,0,0.0,0,0,0.0,0.0,25.09,71.22,26,84,4,14,170,3,1,0,6,0,25.05,71.66,26.0,89.0,0.0,-0.04,0.0
3,2019-03-05 02:00:00,0,0.0,0,0,0.0,0.0,25.05,71.66,26,89,4,14,110,3,2,0,6,0,25.02,71.84,26.0,89.0,0.0,-0.03,0.0
4,2019-03-05 03:00:00,0,0.0,0,0,0.0,0.0,25.02,71.84,26,89,4,14,130,3,3,0,6,0,24.97,72.11,25.0,89.0,-1.0,-0.05,0.0
5,2019-03-05 04:00:00,0,0.0,0,0,0.0,0.0,24.97,72.11,25,89,4,14,90,3,4,0,6,0,24.92,72.12,25.0,89.0,0.0,-0.05,0.0
6,2019-03-05 05:00:00,0,0.0,0,0,0.0,0.0,24.92,72.12,25,89,4,14,110,3,5,0,6,0,24.88,72.26,25.0,89.0,0.0,-0.04,0.0
7,2019-03-05 06:00:00,0,0.0,0,0,0.0,0.0,24.88,72.26,25,89,4,1,90,3,6,0,6,0,24.83,72.55,25.0,89.0,0.0,-0.05,0.0
8,2019-03-05 07:00:00,0,0.0,0,0,0.0,0.0,24.83,72.55,25,89,4,16,90,3,7,0,6,0,24.85,72.59,27.0,79.0,2.0,0.02,0.0
9,2019-03-05 08:00:00,0,1.0,0,0,47.0,47.0,24.85,72.59,27,79,4,16,110,3,8,0,6,0,24.88,76.25,28.0,70.0,1.0,0.03,0.0
10,2019-03-05 09:00:00,0,1.0,0,0,60.0,107.0,24.88,76.25,28,70,4,16,150,3,9,0,6,0,25.12,73.63,29.0,66.0,1.0,0.24,0.0
11,2019-03-05 10:00:00,0,1.0,0,0,60.0,167.0,25.12,73.63,29,66,4,16,130,3,10,0,6,0,25.41,69.7,31.0,59.0,2.0,0.29,0.0
12,2019-03-05 11:00:00,0,1.0,0,0,60.0,227.0,25.41,69.7,31,59,4,16,190,3,11,0,6,0,25.7,69.88,31.0,59.0,0.0,0.29,0.0
13,2019-03-05 12:00:00,0,1.0,0,0,60.0,287.0,25.7,69.88,31,59,4,16,200,3,12,0,6,0,25.9,70.77,32.0,59.0,1.0,0.2,0.0
14,2019-03-05 13:00:00,1,1.0,10,10,60.0,347.0,25.9,70.77,32,59,4,14,200,3,13,0,6,0,26.16,69.36,32.0,59.0,0.0,0.26,26.16
15,2019-03-05 14:00:00,1,1.0,2,12,60.0,407.0,26.16,69.36,32,59,4,14,220,3,14,0,6,0,27.0,68.61,32.0,59.0,0.0,0.84,26.16
16,2019-03-05 15:00:00,0,1.0,0,0,60.0,467.0,27.0,68.61,32,59,4,14,220,3,15,0,6,0,27.27,69.3,31.0,66.0,-1.0,0.27,0.0
17,2019-03-05 16:00:00,0,1.0,0,0,60.0,527.0,27.27,69.3,31,66,4,14,190,3,16,0,6,0,27.36,69.02,30.0,70.0,-1.0,0.09,0.0
18,2019-03-05 17:00:00,1,1.0,33,33,27.0,554.0,27.36,69.02,30,70,4,14,150,3,17,0,6,0,26.02,59.17,29.0,70.0,-1.0,-1.34,25.02
19,2019-03-05 18:00:00,1,0.0,60,93,0.0,0.0,26.02,59.17,29,70,4,14,90,3,18,0,6,0,25.31,51.29,28.0,70.0,-1.0,-0.71,25.02
20,2019-03-05 19:00:00,1,0.0,60,153,0.0,0.0,25.31,51.29,28,70,4,14,150,3,19,0,6,0,25.36,54.1,27.0,79.0,-1.0,0.05,25.02
21,2019-03-05 20:00:00,1,0.0,60,213,0.0,0.0,25.36,54.1,27,79,4,14,150,3,20,0,6,0,25.02,51.24,27.0,84.0,0.0,-0.34,25.02
22,2019-03-05 21:00:00,1,0.0,57,270,0.0,0.0,25.02,51.24,27,84,4,14,40,3,21,0,6,0,25.43,57.53,27.0,79.0,0.0,0.41,25.02
23,2019-03-05 22:00:00,0,0.0,0,0,0.0,0.0,25.43,57.53,27,79,4,14,70,3,22,0,6,0,25.8,61.2,26.0,84.0,-1.0,0.37,0.0
24,2019-03-05 23:00:00,0,0.0,0,0,0.0,0.0,25.8,61.2,26,84,4,14,40,3,23,0,6,0,25.92,65.33,26.0,89.0,0.0,0.12,0.0
25,2019-03-06 00:00:00,0,0.0,0,0,0.0,0.0,25.92,65.33,26,89,4,14,0,3,0,0,6,0,21.8,76.54,25.0,89.0,-1.0,-4.12,0.0
26,2019-03-06 01:00:00,0,0.0,0,0,0.0,0.0,21.8,76.54,25,89,4,14,40,3,1,0,6,0,21.78,76.01,26.0,89.0,1.0,-0.02,0.0
27,2019-03-06 02:00:00,0,0.0,0,0,0.0,0.0,21.78,76.01,26,89,4,14,60,3,2,0,6,0,21.73,74.54,26.0,89.0,0.0,-0.05,0.0
28,2019-03-06 03:00:00,0,0.0,0,0,0.0,0.0,21.73,74.54,26,89,4,14,60,3,3,0,6,0,21.68,73.6,26.0,89.0,0.0,-0.05,0.0
29,2019-03-06 04:00:00,0,0.0,0,0,0.0,0.0,21.68,73.6,26,89,4,14,90,3,4,0,6,0,21.61,73.85,26.0,89.0,0.0,-0.07,0.0
30,2019-03-06 05:00:00,0,0.0,0,0,0.0,0.0,21.61,73.85,26,89,4,14,90,3,5,0,6,0,21.56,74.06,26.0,89.0,0.0,-0.05,0.0
31,2019-03-06 06:00:00,0,0.0,0,0,0.0,0.0,21.56,74.06,26,89,4,1,90,3,6,0,6,0,21.49,74.31,26.0,89.0,0.0,-0.07,0.0
32,2019-03-06 07:00:00,0,0.0,0,0,0.0,0.0,21.49,74.31,26,89,4,16,90,3,7,0,6,0,21.47,74.57,27.0,84.0,1.0,-0.02,0.0
33,2019-03-06 08:00:00,0,0.0,0,0,0.0,0.0,21.47,74.57,27,84,4,14,70,3,8,0,6,0,21.44,74.62,28.0,84.0,1.0,-0.03,0.0
34,2019-03-06 09:00:00,0,0.0,0,0,0.0,0.0,21.44,74.62,28,84,4,16,150,3,9,0,6,0,21.47,74.67,29.0,74.0,1.0,0.03,0.0
35,2019-03-06 10:00:00,0,0.0,0,0,0.0,0.0,21.47,74.67,29,74,4,14,190,3,10,0,6,0,21.49,74.67,30.0,70.0,1.0,0.02,0.0
36,2019-03-06 11:00:00,0,0.0,0,0,0.0,0.0,21.49,74.67,30,70,4,14,130,3,11,0,6,0,21.58,74.66,32.0,63.0,2.0,0.09,0.0
37,2019-03-06 12:00:00,0,1.0,0,0,42.0,42.0,21.58,74.66,32,63,4,14,130,3,12,0,6,0,21.75,73.31,31.0,66.0,-1.0,0.17,0.0
38,2019-03-06 13:00:00,0,1.0,0,0,60.0,102.0,21.75,73.31,31,66,4,14,190,3,13,0,6,0,22.16,72.8,31.0,66.0,0.0,0.41,0.0
39,2019-03-06 14:00:00,0,1.0,0,0,60.0,162.0,22.16,72.8,31,66,4,14,240,3,14,0,6,0,22.95,69.25,29.0,74.0,-2.0,0.79,0.0
40,2019-03-06 15:00:00,0,1.0,0,0,60.0,222.0,22.95,69.25,29,74,4,15,200,3,15,0,6,0,23.19,68.47,28.0,74.0,-1.0,0.24,0.0
41,2019-03-06 16:00:00,0,1.0,0,0,60.0,282.0,23.19,68.47,28,74,4,14,130,3,16,0,6,0,23.17,68.12,28.0,74.0,0.0,-0.02,0.0
42,2019-03-06 17:00:00,0,1.0,0,0,60.0,342.0,23.17,68.12,28,74,4,14,130,3,17,0,6,0,22.85,65.41,28.0,74.0,0.0,-0.32,0.0
43,2019-03-06 18:00:00,0,1.0,0,0,44.0,386.0,22.85,65.41,28,74,4,15,130,3,18,0,6,0,22.21,61.79,27.0,79.0,-1.0,-0.64,0.0
44,2019-03-06 19:00:00,0,0.0,0,0,0.0,0.0,22.21,61.79,27,79,4,14,70,3,19,0,6,0,22.04,63.19,27.0,84.0,0.0,-0.17,0.0
45,2019-03-06 20:00:00,0,0.0,0,0,0.0,0.0,22.04,63.19,27,84,4,14,60,3,20,0,6,0,21.92,64.94,27.0,84.0,0.0,-0.12,0.0
46,2019-03-06 21:00:00,0,0.0,0,0,0.0,0.0,21.92,64.94,27,84,4,14,40,3,21,0,6,0,21.75,66.11,25.0,89.0,-2.0,-0.17,0.0
47,2019-03-06 22:00:00,0,0.0,0,0,0.0,0.0,21.75,66.11,25,89,4,14,90,3,22,0,6,0,21.66,65.38,24.0,94.0,-1.0,-0.09,0.0
49,2019-04-26 14:00:00,0,1.0,0,0,60.0,60.0,26.8,77.9,26,84,4,14,150,4,14,0,6,0,27.0,70.21,27.0,74.0,1.0,0.2,0.0
50,2019-04-26 15:00:00,0,1.0,0,0,60.0,120.0,27.0,70.21,27,74,4,14,130,4,15,0,6,0,27.04,70.36,26.0,84.0,-1.0,0.04,0.0
51,2019-04-26 16:00:00,0,1.0,0,0,60.0,180.0,27.04,70.36,26,84,4,15,150,4,16,0,6,0,27.07,71.93,26.0,84.0,0.0,0.03,0.0
52,2019-04-26 17:00:00,0,1.0,0,0,60.0,240.0,27.07,71.93,26,84,4,13,130,4,17,0,6,0,27.02,71.8,25.0,83.0,-1.0,-0.05,0.0
53,2019-04-26 18:00:00,0,1.0,0,0,60.0,300.0,27.02,71.8,25,83,4,14,90,4,18,0,6,0,26.14,75.57,24.0,89.0,-1.0,-0.88,0.0
54,2019-04-26 19:00:00,0,1.0,0,0,60.0,360.0,26.14,75.57,24,89,4,14,60,4,19,0,6,0,25.92,77.68,24.0,89.0,0.0,-0.22,0.0
55,2019-04-26 20:00:00,0,1.0,0,0,60.0,420.0,25.92,77.68,24,89,4,14,0,4,20,0,6,0,25.82,77.27,24.0,89.0,0.0,-0.1,0.0
56,2019-04-26 21:00:00,0,1.0,0,0,60.0,480.0,25.82,77.27,24,89,4,14,20,4,21,0,6,0,25.63,77.92,24.0,89.0,0.0,-0.19,0.0
57,2019-04-26 22:00:00,0,1.0,0,0,56.0,536.0,25.63,77.92,24,89,4,14,60,4,22,0,6,0,25.58,78.82,23.0,94.0,-1.0,-0.05,0.0
58,2019-04-26 23:00:00,0,0.0,0,0,0.0,0.0,25.58,78.82,23,94,4,14,40,4,23,0,6,0,25.75,77.49,24.0,89.0,1.0,0.17,0.0
59,2019-04-27 00:00:00,0,0.0,0,0,0.0,0.0,25.75,77.49,24,89,4,14,70,4,0,0,6,0,25.75,76.81,24.0,89.0,0.0,0.0,0.0
60,2019-04-27 01:00:00,0,0.0,0,0,0.0,0.0,25.75,76.81,24,89,4,14,60,4,1,0,6,0,25.73,76.81,24.0,89.0,0.0,-0.02,0.0
61,2019-04-27 02:00:00,0,0.0,0,0,0.0,0.0,25.73,76.81,24,89,4,14,110,4,2,0,6,0,25.7,76.68,24.0,94.0,0.0,-0.03,0.0
62,2019-04-27 03:00:00,0,0.0,0,0,0.0,0.0,25.7,76.68,24,94,4,14,130,4,3,0,6,0,25.68,76.75,24.0,89.0,0.0,-0.02,0.0
63,2019-04-27 04:00:00,0,0.0,0,0,0.0,0.0,25.68,76.75,24,89,4,14,110,4,4,0,6,0,25.65,76.62,24.0,94.0,0.0,-0.03,0.0
64,2019-04-27 05:00:00,0,0.0,0,0,0.0,0.0,25.65,76.62,24,94,4,14,110,4,5,0,6,0,25.6,76.56,24.0,89.0,0.0,-0.05,0.0
65,2019-04-27 06:00:00,0,0.0,0,0,0.0,0.0,25.6,76.56,24,89,4,14,90,4,6,0,6,0,25.58,76.43,24.0,89.0,0.0,-0.02,0.0
66,2019-04-27 07:00:00,0,0.0,0,0,0.0,0.0,25.58,76.43,24,89,4,0,110,4,7,0,6,0,25.58,76.31,24.0,89.0,0.0,0.0,0.0
67,2019-04-27 08:00:00,0,0.0,0,0,0.0,0.0,25.58,76.31,24,89,4,0,110,4,8,0,6,0,25.58,76.18,25.0,89.0,1.0,0.0,0.0
68,2019-04-27 09:00:00,0,0.0,0,0,0.0,0.0,25.58,76.18,25,89,4,13,110,4,9,0,6,0,25.58,75.69,26.0,84.0,1.0,0.0,0.0
69,2019-04-27 10:00:00,0,0.0,0,0,0.0,0.0,25.58,75.69,26,84,4,15,130,4,10,0,6,0,25.65,75.32,27.0,74.0,1.0,0.07,0.0
70,2019-04-27 11:00:00,0,0.0,0,0,0.0,0.0,25.65,75.32,27,74,4,15,150,4,11,0,6,0,25.7,75.2,27.0,74.0,0.0,0.05,0.0
71,2019-04-27 12:00:00,0,0.0,0,0,0.0,0.0,25.7,75.2,27,74,4,15,170,4,12,0,6,0,25.73,75.03,27.0,74.0,0.0,0.03,0.0
72,2019-04-27 13:00:00,0,0.0,0,0,0.0,0.0,25.73,75.03,27,74,4,15,190,4,13,0,6,0,25.77,75.19,27.0,79.0,0.0,0.04,0.0
73,2019-04-27 14:00:00,0,0.0,0,0,0.0,0.0,25.77,75.19,27,79,4,14,150,4,14,0,6,0,25.82,75.13,27.0,79.0,0.0,0.05,0.0
74,2019-04-27 15:00:00,0,0.0,0,0,0.0,0.0,25.82,75.13,27,79,4,14,170,4,15,0,6,0,25.87,75.24,27.0,79.0,0.0,0.05,0.0
75,2019-04-27 16:00:00,0,0.0,0,0,0.0,0.0,25.87,75.24,27,79,4,14,170,4,16,0,6,0,25.9,75.36,26.0,84.0,-1.0,0.03,0.0
76,2019-04-27 17:00:00,0,0.0,0,0,0.0,0.0,25.9,75.36,26,84,4,14,150,4,17,0,6,0,25.9,75.72,25.0,89.0,-1.0,0.0,0.0
77,2019-04-27 18:00:00,0,0.0,0,0,0.0,0.0,25.9,75.72,25,89,4,14,170,4,18,0,6,0,25.92,76.02,25.0,89.0,0.0,0.02,0.0
78,2019-04-27 19:00:00,0,0.0,0,0,0.0,0.0,25.92,76.02,25,89,4,14,260,4,19,0,6,0,25.92,77.2,25.0,89.0,0.0,0.0,0.0
79,2019-04-27 20:00:00,0,0.0,0,0,0.0,0.0,25.92,77.2,25,89,2,14,170,4,20,0,6,0,25.9,77.47,25.0,89.0,0.0,-0.02,0.0
80,2019-04-27 21:00:00,0,0.0,0,0,0.0,0.0,25.9,77.47,25,89,2,14,130,4,21,0,6,0,25.9,77.34,25.0,89.0,0.0,0.0,0.0
81,2019-04-27 22:00:00,0,0.0,0,0,0.0,0.0,25.9,77.34,25,89,4,14,70,4,22,0,6,0,25.9,77.2,24.0,94.0,-1.0,0.0,0.0
83,2019-05-13 00:00:00,0,0.0,0,0,0.0,0.0,23.72,66.63,21,78,4,14,70,5,0,0,6,0,23.67,66.9,20.0,83.0,-1.0,-0.05,0.0
84,2019-05-13 01:00:00,0,0.0,0,0,0.0,0.0,23.67,66.9,20,83,4,14,40,5,1,0,6,0,23.62,66.88,20.0,83.0,0.0,-0.05,0.0
85,2019-05-13 02:00:00,0,0.0,0,0,0.0,0.0,23.62,66.88,20,83,4,14,0,5,2,0,6,0,23.6,67.15,20.0,88.0,0.0,-0.02,0.0
86,2019-05-13 03:00:00,0,0.0,0,0,0.0,0.0,23.6,67.15,20,88,4,14,0,5,3,0,6,0,23.55,67.49,20.0,88.0,0.0,-0.05,0.0
87,2019-05-13 04:00:00,0,0.0,0,0,0.0,0.0,23.55,67.49,20,88,4,14,0,5,4,0,6,0,23.5,67.53,20.0,88.0,0.0,-0.05,0.0
88,2019-05-13 05:00:00,0,0.0,0,0,0.0,0.0,23.5,67.53,20,88,4,14,60,5,5,0,6,0,23.48,67.97,20.0,88.0,0.0,-0.02,0.0
89,2019-05-13 06:00:00,0,0.0,0,0,0.0,0.0,23.48,67.97,20,88,4,14,0,5,6,0,6,0,23.43,68.36,20.0,88.0,0.0,-0.05,0.0
90,2019-05-13 07:00:00,0,0.0,0,0,0.0,0.0,23.43,68.36,20,88,4,13,60,5,7,0,6,0,23.43,68.83,20.0,88.0,0.0,0.0,0.0
91,2019-05-13 08:00:00,0,0.0,0,0,0.0,0.0,23.43,68.83,20,88,4,13,60,5,8,0,6,0,23.36,70.24,20.0,88.0,0.0,-0.07,0.0
92,2019-05-13 09:00:00,0,1.0,0,0,37.0,37.0,23.36,70.24,20,88,2,13,90,5,9,0,6,0,23.5,70.06,20.0,88.0,0.0,0.14,0.0
93,2019-05-13 10:00:00,0,1.0,0,0,60.0,97.0,23.5,70.06,20,88,4,13,40,5,10,0,6,0,23.79,68.84,21.0,88.0,1.0,0.29,0.0
94,2019-05-13 11:00:00,0,1.0,0,0,60.0,157.0,23.79,68.84,21,88,4,13,40,5,11,0,6,0,23.89,69.14,21.0,83.0,0.0,0.1,0.0
95,2019-05-13 12:00:00,0,1.0,0,0,60.0,217.0,23.89,69.14,21,83,2,13,40,5,12,0,6,0,23.74,70.72,21.0,88.0,0.0,-0.15,0.0
96,2019-05-13 13:00:00,0,1.0,0,0,60.0,277.0,23.74,70.72,21,88,4,13,40,5,13,0,6,0,24.03,69.72,21.0,88.0,0.0,0.29,0.0
97,2019-05-13 14:00:00,0,1.0,0,0,60.0,337.0,24.03,69.72,21,88,4,13,70,5,14,0,6,0,24.2,68.27,21.0,88.0,0.0,0.17,0.0
98,2019-05-13 15:00:00,0,1.0,0,0,60.0,397.0,24.2,68.27,21,88,6,13,0,5,15,0,6,0,24.18,69.74,21.0,88.0,0.0,-0.02,0.0
99,2019-05-13 16:00:00,0,1.0,0,0,60.0,457.0,24.18,69.74,21,88,4,13,40,5,16,0,6,0,24.44,70.66,21.0,94.0,0.0,0.26,0.0
100,2019-05-13 17:00:00,0,1.0,0,0,60.0,517.0,24.44,70.66,21,94,4,13,60,5,17,0,6,0,24.01,73.27,21.0,94.0,0.0,-0.43,0.0
101,2019-05-13 18:00:00,0,1.0,0,0,17.0,534.0,24.01,73.27,21,94,4,14,0,5,18,0,6,0,23.69,75.3,21.0,94.0,0.0,-0.32,0.0
102,2019-05-13 19:00:00,0,0.0,0,0,0.0,0.0,23.69,75.3,21,94,4,14,0,5,19,0,6,0,23.67,76.3,21.0,94.0,0.0,-0.02,0.0
103,2019-05-13 20:00:00,0,0.0,0,0,0.0,0.0,23.67,76.3,21,94,4,12,0,5,20,0,6,0,23.55,78.16,21.0,94.0,0.0,-0.12,0.0
104,2019-05-13 21:00:00,0,0.0,0,0,0.0,0.0,23.55,78.16,21,94,2,14,0,5,21,0,6,0,23.41,79.83,21.0,94.0,0.0,-0.14,0.0
105,2019-05-13 22:00:00,0,0.0,0,0,0.0,0.0,23.41,79.83,21,94,2,12,40,5,22,0,6,0,23.53,78.74,21.0,94.0,0.0,0.12,0.0
107,2019-06-05 00:00:00,0,0.0,0,0,0.0,0.0,26.65,72.17,15,82,4,1,90,6,0,0,6,0,26.6,72.08,15.0,82.0,0.0,-0.05,0.0
108,2019-06-05 01:00:00,0,0.0,0,0,0.0,0.0,26.6,72.08,15,82,4,1,90,6,1,0,6,0,26.58,72.46,14.0,88.0,-1.0,-0.02,0.0
109,2019-06-05 02:00:00,0,0.0,0,0,0.0,0.0,26.58,72.46,14,88,4,1,70,6,2,0,6,0,26.53,72.57,14.0,88.0,0.0,-0.05,0.0
110,2019-06-05 03:00:00,0,0.0,0,0,0.0,0.0,26.53,72.57,14,88,4,1,40,6,3,0,6,0,26.48,73.01,13.0,94.0,-1.0,-0.05,0.0
111,2019-06-05 04:00:00,0,0.0,0,0,0.0,0.0,26.48,73.01,13,94,4,1,70,6,4,0,6,0,26.43,73.27,14.0,88.0,1.0,-0.05,0.0
112,2019-06-05 05:00:00,0,0.0,0,0,0.0,0.0,26.43,73.27,14,88,4,1,110,6,5,0,6,0,26.38,73.08,14.0,94.0,0.0,-0.05,0.0
113,2019-06-05 06:00:00,0,0.0,0,0,0.0,0.0,26.38,73.08,14,94,4,14,40,6,6,0,6,0,26.36,73.43,14.0,88.0,0.0,-0.02,0.0
114,2019-06-05 07:00:00,1,1.0,14,14,10.0,10.0,26.36,73.43,14,88,4,15,70,6,7,0,6,0,26.04,67.25,15.0,82.0,1.0,-0.32,24.63
115,2019-06-05 08:00:00,1,0.0,60,74,0.0,0.0,26.04,67.25,15,82,4,14,130,6,8,0,6,0,25.14,49.73,16.0,83.0,1.0,-0.9,24.63
116,2019-06-05 09:00:00,1,0.0,60,134,0.0,0.0,25.14,49.73,16,83,4,14,90,6,9,0,6,0,25.02,44.91,18.0,73.0,2.0,-0.12,24.63
117,2019-06-05 10:00:00,1,0.0,60,194,0.0,0.0,25.02,44.91,18,73,4,14,70,6,10,0,6,0,24.97,50.54,21.0,64.0,3.0,-0.05,24.63
118,2019-06-05 11:00:00,1,0.0,35,229,0.0,0.0,24.97,50.54,21,64,4,14,40,6,11,0,6,0,25.87,46.91,22.0,65.0,1.0,0.9,24.63
119,2019-06-05 12:00:00,1,0.0,50,279,0.0,0.0,25.87,46.91,22,65,4,15,40,6,12,0,6,0,24.68,41.93,22.0,65.0,0.0,-1.19,24.63
120,2019-06-05 13:00:00,1,0.0,60,339,0.0,0.0,24.68,41.93,22,65,4,15,40,6,13,0,6,0,24.15,40.61,22.0,61.0,0.0,-0.53,24.63
121,2019-06-05 14:00:00,1,0.0,60,399,0.0,0.0,24.15,40.61,22,61,4,15,130,6,14,0,6,0,24.34,40.9,22.0,61.0,0.0,0.19,24.63
122,2019-06-05 15:00:00,1,0.0,60,459,0.0,0.0,24.34,40.9,22,61,4,13,110,6,15,0,6,0,24.32,39.96,21.0,69.0,-1.0,-0.02,24.63
123,2019-06-05 16:00:00,1,0.0,60,519,0.0,0.0,24.32,39.96,21,69,4,13,110,6,16,0,6,0,24.68,43.99,20.0,73.0,-1.0,0.36,24.63
124,2019-06-05 17:00:00,1,0.0,60,579,0.0,0.0,24.68,43.99,20,73,4,0,70,6,17,0,6,0,24.63,44.21,19.0,78.0,-1.0,-0.05,24.63
125,2019-06-05 18:00:00,1,0.0,15,594,0.0,0.0,24.63,44.21,19,78,4,14,70,6,18,0,6,0,25.53,48.45,17.0,94.0,-2.0,0.9,24.63
126,2019-06-05 19:00:00,0,0.0,0,0,0.0,0.0,25.53,48.45,17,94,4,14,60,6,19,0,6,0,25.94,55.16,17.0,88.0,0.0,0.41,0.0
127,2019-06-05 20:00:00,0,0.0,0,0,0.0,0.0,25.94,55.16,17,88,4,14,40,6,20,0,6,0,26.09,59.67,16.0,94.0,-1.0,0.15,0.0
128,2019-06-05 21:00:00,0,0.0,0,0,0.0,0.0,26.09,59.67,16,94,4,14,40,6,21,0,6,0,26.19,61.57,17.0,94.0,1.0,0.1,0.0
129,2019-06-05 22:00:00,0,0.0,0,0,0.0,0.0,26.19,61.57,17,94,4,1,40,6,22,0,6,0,26.21,62.88,18.0,88.0,1.0,0.02,0.0
130,2019-06-05 23:00:00,0,0.0,0,0,0.0,0.0,26.21,62.88,18,88,4,14,90,6,23,0,6,0,26.21,63.61,18.0,94.0,0.0,0.0,0.0
131,2019-06-06 00:00:00,0,0.0,0,0,0.0,0.0,26.21,63.61,18,94,4,14,60,6,0,0,6,0,20.3,72.1,18.0,94.0,0.0,-5.91,0.0
132,2019-06-06 01:00:00,0,0.0,0,0,0.0,0.0,20.3,72.1,18,94,4,14,70,6,1,0,6,0,20.27,72.65,18.0,94.0,0.0,-0.03,0.0
133,2019-06-06 02:00:00,0,0.0,0,0,0.0,0.0,20.27,72.65,18,94,4,14,90,6,2,0,6,0,20.25,72.96,17.0,94.0,-1.0,-0.02,0.0
134,2019-06-06 03:00:00,0,0.0,0,0,0.0,0.0,20.25,72.96,17,94,4,1,70,6,3,0,6,0,20.18,73.01,17.0,94.0,0.0,-0.07,0.0
135,2019-06-06 04:00:00,0,0.0,0,0,0.0,0.0,20.18,73.01,17,94,4,1,70,6,4,0,6,0,20.13,72.84,17.0,94.0,0.0,-0.05,0.0
136,2019-06-06 05:00:00,0,0.0,0,0,0.0,0.0,20.13,72.84,17,94,4,1,70,6,5,0,6,0,20.08,73.02,17.0,94.0,0.0,-0.05,0.0
137,2019-06-06 06:00:00,0,0.0,0,0,0.0,0.0,20.08,73.02,17,94,4,14,110,6,6,0,6,0,20.04,72.99,17.0,94.0,0.0,-0.04,0.0
138,2019-06-06 07:00:00,0,0.0,0,0,0.0,0.0,20.04,72.99,17,94,4,15,90,6,7,0,6,0,19.99,72.56,18.0,94.0,1.0,-0.05,0.0
139,2019-06-06 08:00:00,0,1.0,0,0,21.0,21.0,19.99,72.56,18,94,4,15,90,6,8,0,6,0,20.04,73.43,19.0,88.0,1.0,0.05,0.0
140,2019-06-06 09:00:00,0,1.0,0,0,60.0,81.0,20.04,73.43,19,88,4,15,130,6,9,0,6,0,20.27,79.65,20.0,88.0,1.0,0.23,0.0
141,2019-06-06 10:00:00,0,1.0,0,0,60.0,141.0,20.27,79.65,20,88,4,15,110,6,10,0,6,0,20.65,78.05,21.0,78.0,1.0,0.38,0.0
142,2019-06-06 11:00:00,0,1.0,0,0,60.0,201.0,20.65,78.05,21,78,4,0,150,6,11,0,6,0,20.92,74.68,22.0,78.0,1.0,0.27,0.0
143,2019-06-06 12:00:00,0,1.0,0,0,60.0,261.0,20.92,74.68,22,78,4,15,170,6,12,0,6,0,20.92,74.84,23.0,74.0,1.0,0.0,0.0
144,2019-06-06 13:00:00,0,1.0,0,0,60.0,321.0,20.92,74.84,23,74,4,13,190,6,13,0,6,0,21.13,75.74,22.0,78.0,-1.0,0.21,0.0
145,2019-06-06 14:00:00,0,1.0,0,0,60.0,381.0,21.13,75.74,22,78,4,0,200,6,14,0,6,0,21.94,70.49,21.0,78.0,-1.0,0.81,0.0
146,2019-06-06 15:00:00,0,1.0,0,0,60.0,441.0,21.94,70.49,21,78,4,0,220,6,15,0,6,0,21.44,71.33,21.0,78.0,0.0,-0.5,0.0
147,2019-06-06 16:00:00,0,1.0,0,0,60.0,501.0,21.44,71.33,21,78,4,13,190,6,16,0,6,0,21.37,71.62,21.0,78.0,0.0,-0.07,0.0
148,2019-06-06 17:00:00,0,1.0,0,0,60.0,561.0,21.37,71.62,21,78,4,13,200,6,17,0,6,0,21.3,73.6,20.0,83.0,-1.0,-0.07,0.0
149,2019-06-06 18:00:00,0,1.0,0,0,60.0,621.0,21.3,73.6,20,83,4,14,130,6,18,0,6,0,21.18,73.48,20.0,83.0,0.0,-0.12,0.0
150,2019-06-06 19:00:00,0,1.0,0,0,60.0,681.0,21.18,73.48,20,83,4,14,150,6,19,0,6,0,21.08,76.08,20.0,88.0,0.0,-0.1,0.0
151,2019-06-06 20:00:00,0,0.0,0,0,0.0,0.0,21.08,76.08,20,88,4,14,170,6,20,0,6,0,21.01,75.97,20.0,88.0,0.0,-0.07,0.0
152,2019-06-06 21:00:00,0,0.0,0,0,0.0,0.0,21.01,75.97,20,88,4,14,150,6,21,0,6,0,20.96,76.15,20.0,88.0,0.0,-0.05,0.0
153,2019-06-06 22:00:00,0,0.0,0,0,0.0,0.0,20.96,76.15,20,88,4,14,170,6,22,0,6,0,20.92,76.16,19.0,94.0,-1.0,-0.04,0.0
155,2019-06-13 00:00:00,0,0.0,0,0,0.0,0.0,23.12,74.49,20,94,4,1,220,6,0,0,6,0,23.02,75.2,20.0,94.0,0.0,-0.1,0.0
156,2019-06-13 01:00:00,0,0.0,0,0,0.0,0.0,23.02,75.2,20,94,4,1,240,6,1,0,6,0,22.95,75.32,20.0,94.0,0.0,-0.07,0.0
157,2019-06-13 02:00:00,0,0.0,0,0,0.0,0.0,22.95,75.32,20,94,4,1,220,6,2,0,6,0,22.93,75.21,20.0,94.0,0.0,-0.02,0.0
